GROUP,CODE,NAME,YEAR,DISEASE,DISEASE_DESCRIPTION,DENOMINATOR,INCIDENCE_RATE
WHO_REGIONS,AFR,African Region,2000,YFEVER,Yellow fever,"per 1,000,000 total population",1.2
WHO_REGIONS,AFR,African Region,1999,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,AFR,African Region,1999,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.7
WHO_REGIONS,AFR,African Region,1999,MEASLES,Measles,"per 1,000,000 total population",753.3
WHO_REGIONS,AFR,African Region,1999,MUMPS,Mumps,"per 1,000,000 total population",165.7
WHO_REGIONS,AFR,African Region,1999,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,AFR,African Region,1999,PERTUSSIS,Pertussis,"per 1,000,000 total population",26.3
WHO_REGIONS,AFR,African Region,1999,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1999,RUBELLA,Rubella,"per 1,000,000 total population",0.6
WHO_REGIONS,AFR,African Region,1999,TTETANUS,Total tetanus,"per 1,000,000 total population",7.5
WHO_REGIONS,AFR,African Region,1999,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,AFR,African Region,1998,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.2
WHO_REGIONS,AFR,African Region,1998,MEASLES,Measles,"per 1,000,000 total population",627.3
WHO_REGIONS,AFR,African Region,1998,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,AFR,African Region,1998,PERTUSSIS,Pertussis,"per 1,000,000 total population",80.5
WHO_REGIONS,AFR,African Region,1998,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1998,TTETANUS,Total tetanus,"per 1,000,000 total population",10.1
WHO_REGIONS,AFR,African Region,1998,YFEVER,Yellow fever,"per 1,000,000 total population",0.1
WHO_REGIONS,AFR,African Region,1997,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.5
WHO_REGIONS,AFR,African Region,1997,MEASLES,Measles,"per 1,000,000 total population",484.7
WHO_REGIONS,AFR,African Region,1997,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,AFR,African Region,1997,PERTUSSIS,Pertussis,"per 1,000,000 total population",49.4
WHO_REGIONS,AFR,African Region,1997,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1997,TTETANUS,Total tetanus,"per 1,000,000 total population",10.4
WHO_REGIONS,AFR,African Region,1997,YFEVER,Yellow fever,"per 1,000,000 total population",0.1
WHO_REGIONS,AFR,African Region,1996,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",6.8
WHO_REGIONS,AFR,African Region,1996,MEASLES,Measles,"per 1,000,000 total population",815.0
WHO_REGIONS,AFR,African Region,1996,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,AFR,African Region,1996,PERTUSSIS,Pertussis,"per 1,000,000 total population",87.8
WHO_REGIONS,AFR,African Region,1996,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1996,TTETANUS,Total tetanus,"per 1,000,000 total population",12.0
WHO_REGIONS,AFR,African Region,1996,YFEVER,Yellow fever,"per 1,000,000 total population",1.0
WHO_REGIONS,AFR,African Region,1995,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.1
WHO_REGIONS,AFR,African Region,1995,MEASLES,Measles,"per 1,000,000 total population",628.2
WHO_REGIONS,AFR,African Region,1995,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,AFR,African Region,1995,PERTUSSIS,Pertussis,"per 1,000,000 total population",70.8
WHO_REGIONS,AFR,African Region,1995,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1995,TTETANUS,Total tetanus,"per 1,000,000 total population",8.7
WHO_REGIONS,AFR,African Region,1995,YFEVER,Yellow fever,"per 1,000,000 total population",4.7
WHO_REGIONS,AFR,African Region,1994,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",7.0
WHO_REGIONS,AFR,African Region,1994,MEASLES,Measles,"per 1,000,000 total population",758.5
WHO_REGIONS,AFR,African Region,1994,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,AFR,African Region,1994,PERTUSSIS,Pertussis,"per 1,000,000 total population",115.2
WHO_REGIONS,AFR,African Region,1994,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1994,TTETANUS,Total tetanus,"per 1,000,000 total population",8.9
WHO_REGIONS,AFR,African Region,1994,YFEVER,Yellow fever,"per 1,000,000 total population",7.0
WHO_REGIONS,AFR,African Region,1993,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",8.7
WHO_REGIONS,AFR,African Region,1993,MEASLES,Measles,"per 1,000,000 total population",733.8
WHO_REGIONS,AFR,African Region,1993,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,AFR,African Region,1993,PERTUSSIS,Pertussis,"per 1,000,000 total population",133.9
WHO_REGIONS,AFR,African Region,1993,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1993,TTETANUS,Total tetanus,"per 1,000,000 total population",26.9
WHO_REGIONS,AFR,African Region,1993,YFEVER,Yellow fever,"per 1,000,000 total population",1.0
WHO_REGIONS,AFR,African Region,1992,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",11.1
WHO_REGIONS,AFR,African Region,1992,MEASLES,Measles,"per 1,000,000 total population",1074.5
WHO_REGIONS,AFR,African Region,1992,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,AFR,African Region,1992,PERTUSSIS,Pertussis,"per 1,000,000 total population",149.3
WHO_REGIONS,AFR,African Region,1992,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1992,TTETANUS,Total tetanus,"per 1,000,000 total population",25.4
WHO_REGIONS,AFR,African Region,1992,YFEVER,Yellow fever,"per 1,000,000 total population",0.8
WHO_REGIONS,AFR,African Region,1991,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",10.3
WHO_REGIONS,AFR,African Region,1991,MEASLES,Measles,"per 1,000,000 total population",960.0
WHO_REGIONS,AFR,African Region,1991,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,AFR,African Region,1991,PERTUSSIS,Pertussis,"per 1,000,000 total population",570.5
WHO_REGIONS,AFR,African Region,1991,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1991,TTETANUS,Total tetanus,"per 1,000,000 total population",25.5
WHO_REGIONS,AFR,African Region,1991,YFEVER,Yellow fever,"per 1,000,000 total population",11.5
WHO_REGIONS,AFR,African Region,1990,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",6.1
WHO_REGIONS,AFR,African Region,1990,MEASLES,Measles,"per 1,000,000 total population",979.3
WHO_REGIONS,AFR,African Region,1990,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,AFR,African Region,1990,PERTUSSIS,Pertussis,"per 1,000,000 total population",222.3
WHO_REGIONS,AFR,African Region,1990,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1990,TTETANUS,Total tetanus,"per 1,000,000 total population",27.5
WHO_REGIONS,AFR,African Region,1990,YFEVER,Yellow fever,"per 1,000,000 total population",24.1
WHO_REGIONS,AFR,African Region,1989,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",14.4
WHO_REGIONS,AFR,African Region,1989,MEASLES,Measles,"per 1,000,000 total population",1137.5
WHO_REGIONS,AFR,African Region,1989,NTETANUS,Neonatal tetanus,per 1000 live births,0.4
WHO_REGIONS,AFR,African Region,1989,PERTUSSIS,Pertussis,"per 1,000,000 total population",272.5
WHO_REGIONS,AFR,African Region,1989,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1989,TTETANUS,Total tetanus,"per 1,000,000 total population",30.3
WHO_REGIONS,AFR,African Region,1989,YFEVER,Yellow fever,"per 1,000,000 total population",18.2
WHO_REGIONS,AFR,African Region,1988,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",7.2
WHO_REGIONS,AFR,African Region,1988,MEASLES,Measles,"per 1,000,000 total population",1256.3
WHO_REGIONS,AFR,African Region,1988,NTETANUS,Neonatal tetanus,per 1000 live births,0.5
WHO_REGIONS,AFR,African Region,1988,PERTUSSIS,Pertussis,"per 1,000,000 total population",237.6
WHO_REGIONS,AFR,African Region,1988,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1988,TTETANUS,Total tetanus,"per 1,000,000 total population",33.1
WHO_REGIONS,AFR,African Region,1988,YFEVER,Yellow fever,"per 1,000,000 total population",39.8
WHO_REGIONS,AFR,African Region,1987,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",4.1
WHO_REGIONS,AFR,African Region,1987,MEASLES,Measles,"per 1,000,000 total population",1421.5
WHO_REGIONS,AFR,African Region,1987,NTETANUS,Neonatal tetanus,per 1000 live births,0.5
WHO_REGIONS,AFR,African Region,1987,PERTUSSIS,Pertussis,"per 1,000,000 total population",418.1
WHO_REGIONS,AFR,African Region,1987,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1987,TTETANUS,Total tetanus,"per 1,000,000 total population",38.0
WHO_REGIONS,AFR,African Region,1987,YFEVER,Yellow fever,"per 1,000,000 total population",25.7
WHO_REGIONS,AFR,African Region,1986,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",7.0
WHO_REGIONS,AFR,African Region,1986,MEASLES,Measles,"per 1,000,000 total population",1547.6
WHO_REGIONS,AFR,African Region,1986,NTETANUS,Neonatal tetanus,per 1000 live births,0.4
WHO_REGIONS,AFR,African Region,1986,PERTUSSIS,Pertussis,"per 1,000,000 total population",457.1
WHO_REGIONS,AFR,African Region,1986,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1986,TTETANUS,Total tetanus,"per 1,000,000 total population",29.3
WHO_REGIONS,AFR,African Region,1986,YFEVER,Yellow fever,"per 1,000,000 total population",15.1
WHO_REGIONS,AFR,African Region,1985,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",13.8
WHO_REGIONS,AFR,African Region,1985,MEASLES,Measles,"per 1,000,000 total population",2730.5
WHO_REGIONS,AFR,African Region,1985,NTETANUS,Neonatal tetanus,per 1000 live births,0.4
WHO_REGIONS,AFR,African Region,1985,PERTUSSIS,Pertussis,"per 1,000,000 total population",644.5
WHO_REGIONS,AFR,African Region,1985,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1985,TTETANUS,Total tetanus,"per 1,000,000 total population",36.5
WHO_REGIONS,AFR,African Region,1985,YFEVER,Yellow fever,"per 1,000,000 total population",0.1
WHO_REGIONS,AFR,African Region,1984,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",14.5
WHO_REGIONS,AFR,African Region,1984,MEASLES,Measles,"per 1,000,000 total population",2563.8
WHO_REGIONS,AFR,African Region,1984,NTETANUS,Neonatal tetanus,per 1000 live births,0.5
WHO_REGIONS,AFR,African Region,1984,PERTUSSIS,Pertussis,"per 1,000,000 total population",683.5
WHO_REGIONS,AFR,African Region,1984,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1984,TTETANUS,Total tetanus,"per 1,000,000 total population",41.9
WHO_REGIONS,AFR,African Region,1984,YFEVER,Yellow fever,"per 1,000,000 total population",8.9
WHO_REGIONS,AFR,African Region,1983,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",10.4
WHO_REGIONS,AFR,African Region,1983,MEASLES,Measles,"per 1,000,000 total population",3250.4
WHO_REGIONS,AFR,African Region,1983,NTETANUS,Neonatal tetanus,per 1000 live births,0.4
WHO_REGIONS,AFR,African Region,1983,PERTUSSIS,Pertussis,"per 1,000,000 total population",894.0
WHO_REGIONS,AFR,African Region,1983,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1983,TTETANUS,Total tetanus,"per 1,000,000 total population",44.7
WHO_REGIONS,AFR,African Region,1983,YFEVER,Yellow fever,"per 1,000,000 total population",7.4
WHO_REGIONS,AFR,African Region,1982,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",11.9
WHO_REGIONS,AFR,African Region,1982,MEASLES,Measles,"per 1,000,000 total population",3338.4
WHO_REGIONS,AFR,African Region,1982,NTETANUS,Neonatal tetanus,per 1000 live births,0.6
WHO_REGIONS,AFR,African Region,1982,PERTUSSIS,Pertussis,"per 1,000,000 total population",1171.2
WHO_REGIONS,AFR,African Region,1982,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1982,TTETANUS,Total tetanus,"per 1,000,000 total population",58.0
WHO_REGIONS,AFR,African Region,1982,YFEVER,Yellow fever,"per 1,000,000 total population",1.4
WHO_REGIONS,AFR,African Region,1981,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",7.4
WHO_REGIONS,AFR,African Region,1981,MEASLES,Measles,"per 1,000,000 total population",3624.8
WHO_REGIONS,AFR,African Region,1981,NTETANUS,Neonatal tetanus,per 1000 live births,0.6
WHO_REGIONS,AFR,African Region,1981,PERTUSSIS,Pertussis,"per 1,000,000 total population",1070.4
WHO_REGIONS,AFR,African Region,1981,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1981,TTETANUS,Total tetanus,"per 1,000,000 total population",55.3
WHO_REGIONS,AFR,African Region,1981,YFEVER,Yellow fever,"per 1,000,000 total population",0.4
WHO_REGIONS,AFR,African Region,1980,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",24.7
WHO_REGIONS,AFR,African Region,1980,MEASLES,Measles,"per 1,000,000 total population",3402.6
WHO_REGIONS,AFR,African Region,1980,NTETANUS,Neonatal tetanus,per 1000 live births,0.6
WHO_REGIONS,AFR,African Region,1980,PERTUSSIS,Pertussis,"per 1,000,000 total population",1167.0
WHO_REGIONS,AFR,African Region,1980,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,AFR,African Region,1980,TTETANUS,Total tetanus,"per 1,000,000 total population",50.5
WHO_REGIONS,AFR,African Region,1980,YFEVER,Yellow fever,"per 1,000,000 total population",0.3
WHO_REGIONS,AMR,Region of the Americas,2023,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,AMR,Region of the Americas,2023,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2023,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",2.0
WHO_REGIONS,AMR,Region of the Americas,2023,MEASLES,Measles,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2023,MUMPS,Mumps,"per 1,000,000 total population",30.7
WHO_REGIONS,AMR,Region of the Americas,2023,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,AMR,Region of the Americas,2023,PERTUSSIS,Pertussis,"per 1,000,000 total population",6.0
WHO_REGIONS,AMR,Region of the Americas,2023,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,AMR,Region of the Americas,2023,RUBELLA,Rubella,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2023,TTETANUS,Total tetanus,"per 1,000,000 total population",0.7
WHO_REGIONS,AMR,Region of the Americas,2023,TYPHOID,Typhoid,"per 1,000,000 total population",3.6
WHO_REGIONS,AMR,Region of the Americas,2023,YFEVER,Yellow fever,"per 1,000,000 total population",0.1
WHO_REGIONS,AMR,Region of the Americas,2022,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,AMR,Region of the Americas,2022,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
WHO_REGIONS,AMR,Region of the Americas,2022,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",0.9
WHO_REGIONS,AMR,Region of the Americas,2022,MEASLES,Measles,"per 1,000,000 total population",0.1
WHO_REGIONS,AMR,Region of the Americas,2022,MUMPS,Mumps,"per 1,000,000 total population",20.0
WHO_REGIONS,AMR,Region of the Americas,2022,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,AMR,Region of the Americas,2022,PERTUSSIS,Pertussis,"per 1,000,000 total population",3.2
WHO_REGIONS,AMR,Region of the Americas,2022,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,AMR,Region of the Americas,2022,RUBELLA,Rubella,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2022,TTETANUS,Total tetanus,"per 1,000,000 total population",0.4
WHO_REGIONS,AMR,Region of the Americas,2022,TYPHOID,Typhoid,"per 1,000,000 total population",8.3
WHO_REGIONS,AMR,Region of the Americas,2022,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2021,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,AMR,Region of the Americas,2021,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
WHO_REGIONS,AMR,Region of the Americas,2021,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",0.6
WHO_REGIONS,AMR,Region of the Americas,2021,MEASLES,Measles,"per 1,000,000 total population",0.7
WHO_REGIONS,AMR,Region of the Americas,2021,MUMPS,Mumps,"per 1,000,000 total population",14.1
WHO_REGIONS,AMR,Region of the Americas,2021,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,AMR,Region of the Americas,2021,PERTUSSIS,Pertussis,"per 1,000,000 total population",6.6
WHO_REGIONS,AMR,Region of the Americas,2021,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,AMR,Region of the Americas,2021,RUBELLA,Rubella,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2021,TTETANUS,Total tetanus,"per 1,000,000 total population",0.4
WHO_REGIONS,AMR,Region of the Americas,2021,TYPHOID,Typhoid,"per 1,000,000 total population",3.4
WHO_REGIONS,AMR,Region of the Americas,2021,YFEVER,Yellow fever,"per 1,000,000 total population",0.1
WHO_REGIONS,AMR,Region of the Americas,2020,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,AMR,Region of the Americas,2020,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
WHO_REGIONS,AMR,Region of the Americas,2020,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",0.9
WHO_REGIONS,AMR,Region of the Americas,2020,MEASLES,Measles,"per 1,000,000 total population",9.8
WHO_REGIONS,AMR,Region of the Americas,2020,MUMPS,Mumps,"per 1,000,000 total population",22.0
WHO_REGIONS,AMR,Region of the Americas,2020,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,AMR,Region of the Americas,2020,PERTUSSIS,Pertussis,"per 1,000,000 total population",20.1
WHO_REGIONS,AMR,Region of the Americas,2020,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,AMR,Region of the Americas,2020,RUBELLA,Rubella,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2020,TTETANUS,Total tetanus,"per 1,000,000 total population",0.4
WHO_REGIONS,AMR,Region of the Americas,2020,TYPHOID,Typhoid,"per 1,000,000 total population",3.8
WHO_REGIONS,AMR,Region of the Americas,2020,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2019,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,AMR,Region of the Americas,2019,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.3
WHO_REGIONS,AMR,Region of the Americas,2019,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2019,MEASLES,Measles,"per 1,000,000 total population",32.6
WHO_REGIONS,AMR,Region of the Americas,2019,MUMPS,Mumps,"per 1,000,000 total population",132.1
WHO_REGIONS,AMR,Region of the Americas,2019,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,AMR,Region of the Americas,2019,PERTUSSIS,Pertussis,"per 1,000,000 total population",11.5
WHO_REGIONS,AMR,Region of the Americas,2019,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,AMR,Region of the Americas,2019,RUBELLA,Rubella,"per 1,000,000 total population",0.0
WHO_REGIONS,AMR,Region of the Americas,2019,TTETANUS,Total tetanus,"per 1,000,000 total population",0.5
WHO_REGIONS,AMR,Region of the Americas,2019,TYPHOID,Typhoid,"per 1,000,000 total population",4.0
WHO_REGIONS,AMR,Region of the Americas,2019,YFEVER,Yellow fever,"per 1,000,000 total population",0.2
WHO_REGIONS,AMR,Region of the Americas,2018,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,AMR,Region of the Americas,2018,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.9
